Date,Close,Open,High,Low,Volume,Change
2017-05-31,6198.52,6221.62,6221.99,6164.07,697150000.0,-0.0008
2017-06-01,6246.83,6215.91,6247.07,6200.45,502290000.0,0.0078000000000000005
2017-06-02,6305.8,6261.59,6308.76,6253.77,454570000.0,0.009399999999999999
2017-06-05,6295.68,6305.47,6310.61,6292.15,398250000.0,-0.0016
2017-06-06,6275.06,6281.88,6304.21,6269.86,430500000.0,-0.0033
2017-06-07,6297.38,6290.44,6302.78,6267.18,432540000.0,0.0036
2017-06-08,6321.76,6311.73,6324.06,6282.93,484130000.0,0.0039000000000000003
2017-06-09,6207.92,6330.25,6341.7,6137.68,670480000.0,-0.018000000000000002
2017-06-12,6175.47,6153.56,6183.81,6110.66,604270000.0,-0.0052
2017-06-13,6220.37,6206.11,6226.41,6180.04,525010000.0,0.0073
2017-06-14,6194.89,6237.46,6237.53,6153.55,457030000.0,-0.0040999999999999995
2017-06-15,6165.5,6127.05,6170.15,6107.85,436590000.0,-0.004699999999999999
2017-06-16,6151.76,6154.28,6161.56,6125.5,1310000000.0,-0.0022
2017-06-19,6239.01,6196.85,6243.31,6194.0,447660000.0,0.014199999999999999
2017-06-20,6188.03,6229.62,6234.01,6186.94,488690000.0,-0.008199999999999999
2017-06-21,6233.95,6202.75,6236.66,6200.86,491840000.0,0.0074
2017-06-22,6236.69,6239.15,6257.68,6221.96,471360000.0,0.0004
2017-06-23,6265.25,6234.35,6269.37,6218.78,1460000000.0,0.0046
2017-06-26,6247.15,6292.73,6303.44,6233.43,455730000.0,-0.0029
2017-06-27,6146.62,6227.9,6234.32,6146.62,490360000.0,-0.0161
2017-06-28,6234.41,6173.1,6238.29,6144.8,461440000.0,0.0143
2017-06-29,6144.35,6215.49,6216.6,6087.81,528049999.99999994,-0.0144
2017-06-30,6140.42,6166.84,6170.63,6129.04,501470000.0,-0.0006
2017-07-03,6110.06,6173.29,6177.36,6106.12,272190000.0,-0.0049
2017-07-05,6150.85,6122.06,6163.62,6100.42,462920000.0,0.0067
2017-07-06,6089.46,6109.6,6127.98,6081.96,514780000.0,-0.01
2017-07-07,6153.08,6111.21,6164.94,6111.21,397250000.0,0.0104
2017-07-10,6176.39,6156.03,6191.27,6141.83,409750000.0,0.0038
2017-07-11,6193.31,6171.25,6200.58,6149.87,426660000.0,0.0027
2017-07-12,6261.17,6238.9,6265.64,6236.82,424250000.0,0.011000000000000001
2017-07-13,6274.44,6269.1,6281.45,6251.26,423330000.0,0.0021
2017-07-14,6312.47,6289.08,6321.76,6278.7,364800000.0,0.0060999999999999995
2017-07-17,6314.43,6320.35,6330.97,6307.34,367320000.0,0.0003
2017-07-18,6344.31,6304.82,6344.55,6291.07,388970000.0,0.004699999999999999
2017-07-19,6385.04,6363.24,6387.73,6362.19,423940000.0,0.0064
2017-07-20,6390.0,6396.46,6398.26,6365.68,414710000.0,0.0008
2017-07-21,6387.75,6383.05,6388.78,6365.11,468140000.0,-0.0004
2017-07-24,6410.81,6387.82,6417.7,6380.61,418950000.0,0.0036
2017-07-25,6412.17,6407.59,6425.45,6396.87,479540000.0,0.0002
2017-07-26,6422.75,6425.93,6432.38,6416.3,433530000.0,0.0016
2017-07-27,6382.19,6459.76,6460.84,6318.62,564930000.0,-0.0063
2017-07-28,6374.68,6350.27,6379.7,6337.23,436770000.0,-0.0012
2017-07-31,6348.12,6394.69,6396.59,6338.78,485920000.0,-0.0042
2017-08-01,6362.94,6372.16,6375.75,6345.75,426550000.0,0.0023
2017-08-02,6362.65,6393.1,6394.21,6313.43,490370000.0,-0.0
2017-08-03,6340.34,6366.24,6368.53,6331.14,476050000.0,-0.0034999999999999996
2017-08-04,6351.56,6350.79,6361.49,6329.73,443760000.0,0.0018
2017-08-07,6383.77,6361.06,6386.03,6356.23,408690000.0,0.0051
2017-08-08,6370.46,6373.33,6423.35,6355.88,445320000.0,-0.0021
2017-08-09,6352.33,6322.92,6355.04,6309.44,469740000.0,-0.0028000000000000004
2017-08-10,6216.87,6312.65,6318.28,6214.41,495540000.0,-0.0213
2017-08-11,6256.56,6222.18,6266.89,6216.19,418070000.0,0.0064
2017-08-14,6340.23,6306.11,6346.82,6305.55,410780000.0,0.0134
2017-08-15,6333.01,6350.51,6350.74,6324.75,368070000.0,-0.0011
2017-08-16,6345.11,6348.11,6374.56,6330.27,396200000.0,0.0019
2017-08-17,6221.91,6322.72,6334.23,6221.91,435270000.0,-0.0194
2017-08-18,6216.53,6222.46,6254.22,6193.38,469440000.0,-0.0009
2017-08-21,6213.13,6216.32,6226.93,6177.19,375220000.0,-0.0005
2017-08-22,6297.48,6241.21,6302.84,6241.21,363160000.0,0.013600000000000001
2017-08-23,6278.41,6263.47,6291.3,6263.28,349560000.0,-0.003
2017-08-24,6271.33,6294.82,6302.85,6244.57,369110000.0,-0.0011
2017-08-25,6265.64,6293.81,6308.72,6257.1,343100000.0,-0.0009
2017-08-28,6283.02,6286.01,6292.26,6267.85,384990000.0,0.0028000000000000004
2017-08-29,6301.89,6228.9,6311.26,6228.73,379620000.0,0.003
2017-08-30,6368.31,6308.68,6374.48,6303.57,384510000.0,0.0105
2017-08-31,6428.66,6385.8,6435.27,6383.58,478190000.0,0.0095
2017-09-01,6435.33,6442.17,6449.65,6417.87,347640000.0,0.001
2017-09-05,6375.57,6414.82,6426.51,6334.59,438960000.0,-0.009300000000000001
2017-09-06,6393.31,6394.35,6407.4,6356.2,419280000.0,0.0028000000000000004
2017-09-07,6397.87,6402.94,6413.07,6379.81,433050000.0,0.0007000000000000001
2017-09-08,6360.19,6389.65,6391.41,6354.96,408110000.0,-0.0059
2017-09-11,6432.26,6411.18,6439.11,6410.71,431570000.0,0.0113
2017-09-12,6454.28,6448.81,6455.02,6429.54,404690000.0,0.0034000000000000002
2017-09-13,6460.19,6440.72,6460.42,6433.2,447200000.0,0.0009
2017-09-14,6429.08,6439.46,6455.32,6424.04,430370000.0,-0.0048
2017-09-15,6448.47,6426.16,6464.27,6419.65,1190000000.0,0.003
2017-09-18,6454.64,6460.1,6477.77,6438.41,445500000.0,0.001
2017-09-19,6461.32,6465.57,6467.79,6446.75,430730000.0,0.001
2017-09-20,6456.04,6459.74,6466.05,6414.23,470400000.0,-0.0008
2017-09-21,6422.69,6448.57,6448.57,6405.3,400640000.0,-0.0052
2017-09-22,6426.92,6401.44,6429.54,6400.81,388100000.0,0.0007000000000000001
2017-09-25,6370.59,6403.11,6408.06,6343.96,486990000.0,-0.0088
2017-09-26,6380.16,6391.85,6405.01,6364.57,439700000.0,0.0015
2017-09-27,6453.26,6414.37,6472.65,6405.35,470980000.0,0.0115
2017-09-28,6453.45,6437.96,6456.23,6427.66,428050000.0,0.0
2017-09-29,6495.96,6461.28,6497.98,6454.86,492430000.0,0.0066
2017-10-02,6516.72,6506.08,6527.22,6484.14,448110000.0,0.0032
2017-10-03,6531.71,6523.74,6532.18,6509.71,438920000.0,0.0023
2017-10-04,6534.63,6521.96,6546.46,6513.12,434610000.0,0.0004
2017-10-05,6585.36,6552.87,6587.21,6547.65,422210000.0,0.0078000000000000005
2017-10-06,6590.18,6566.95,6590.18,6566.84,410590000.0,0.0007000000000000001
2017-10-09,6579.73,6597.37,6599.34,6572.44,359140000.0,-0.0016
2017-10-10,6587.25,6602.49,6608.3,6561.78,401700000.0,0.0011
2017-10-11,6603.55,6586.73,6604.21,6577.98,429370000.0,0.0025
2017-10-12,6591.51,6594.76,6613.5,6586.32,476360000.0,-0.0018
2017-10-13,6605.8,6613.21,6616.58,6602.2,417540000.0,0.0022
2017-10-16,6624.01,6622.55,6632.5,6607.03,373940000.0,0.0028000000000000004
2017-10-17,6623.66,6621.42,6628.6,6613.21,375090000.0,-0.0001
2017-10-18,6624.22,6634.26,6635.52,6613.55,390340000.0,0.0001
2017-10-19,6605.07,6583.7,6605.29,6558.53,424740000.0,-0.0029
2017-10-20,6629.05,6633.37,6640.02,6622.92,457360000.0,0.0036
2017-10-23,6586.83,6641.57,6641.57,6581.15,417650000.0,-0.0064
2017-10-24,6598.43,6598.6,6611.9,6582.06,421460000.0,0.0018
2017-10-25,6563.89,6587.22,6600.65,6517.93,493720000.0,-0.0052
2017-10-26,6556.77,6567.59,6582.76,6550.03,496860000.0,-0.0011
2017-10-27,6701.26,6635.03,6708.13,6625.78,566650000.0,0.022000000000000002
2017-10-30,6698.96,6693.77,6727.39,6677.15,477430000.0,-0.0003
2017-10-31,6727.67,6713.71,6737.75,6705.79,509980000.0,0.0043
2017-11-01,6716.53,6758.64,6759.66,6691.48,491990000.0,-0.0017000000000000001
2017-11-02,6714.94,6709.39,6719.97,6677.55,533720000.0,-0.0002
2017-11-03,6764.44,6737.09,6765.14,6712.93,521390000.0,0.0074
2017-11-06,6786.44,6763.3,6790.66,6763.17,524230000.0,0.0033
2017-11-07,6767.78,6785.44,6795.52,6750.35,531059999.99999994,-0.0027
2017-11-08,6789.12,6764.85,6791.65,6753.34,509540000.0,0.0032
2017-11-09,6750.05,6737.45,6758.93,6687.28,517860000.0,-0.0058
2017-11-10,6750.94,6736.39,6757.35,6727.35,464510000.0,0.0001
2017-11-13,6757.6,6727.39,6766.3,6723.43,462890000.0,0.001
2017-11-14,6737.87,6733.87,6743.63,6709.27,462990000.0,-0.0029
2017-11-15,6706.21,6700.68,6725.32,6667.31,457210000.0,-0.004699999999999999
2017-11-16,6793.29,6742.34,6806.67,6742.34,476980000.0,0.013000000000000001
2017-11-17,6782.79,6794.45,6797.75,6777.43,493180000.0,-0.0015
2017-11-20,6790.71,6789.28,6795.83,6779.48,437870000.0,0.0012
2017-11-21,6862.48,6820.55,6862.66,6820.02,465900000.0,0.0106
2017-11-22,6867.36,6869.53,6874.52,6859.28,386640000.0,0.0007000000000000001
2017-11-24,6889.16,6878.11,6890.02,6873.74,223070000.0,0.0032
2017-11-27,6878.52,6889.91,6897.43,6867.89,444300000.0,-0.0015
2017-11-28,6912.36,6893.72,6914.19,6866.21,477320000.0,0.0049
2017-11-29,6824.39,6907.28,6908.33,6793.95,586180000.0,-0.0127
2017-11-30,6873.97,6852.8,6888.65,6838.48,730820000.0,0.0073
2017-12-01,6847.59,6844.04,6872.17,6737.16,547880000.0,-0.0038
2017-12-04,6775.37,6897.14,6899.23,6770.69,600980000.0,-0.0105
2017-12-05,6762.21,6759.14,6836.45,6752.32,518900000.0,-0.0019
2017-12-06,6776.38,6742.07,6787.42,6734.13,454870000.0,0.0021
2017-12-07,6812.84,6785.74,6829.29,6778.2,475250000.0,0.0054
2017-12-08,6840.08,6859.94,6870.48,6831.61,429260000.0,0.004
2017-12-11,6875.08,6847.64,6879.8,6844.88,448360000.0,0.0051
2017-12-12,6862.32,6872.72,6884.81,6856.3,456450000.0,-0.0019
2017-12-13,6875.8,6880.41,6897.62,6871.87,490980000.0,0.002
2017-12-14,6856.53,6887.39,6901.13,6851.63,496560000.0,-0.0028000000000000004
2017-12-15,6936.58,6871.55,6945.82,6871.45,1420000000.0,0.011699999999999999
2017-12-18,6994.76,6980.4,7003.89,6975.55,539240000.0,0.0084
2017-12-19,6963.85,6991.25,6995.88,6951.49,514900000.0,-0.0044
2017-12-20,6960.96,6991.26,6991.26,6935.42,442660000.0,-0.0004
2017-12-21,6965.36,6972.88,6992.63,6961.2,436630000.0,0.0006
2017-12-22,6959.96,6958.02,6962.26,6944.44,372940000.0,-0.0008
2017-12-26,6936.25,6928.92,6942.14,6915.56,322150000.0,-0.0034000000000000002
2017-12-27,6939.34,6941.45,6955.38,6931.34,316130000.0,0.0004
2017-12-28,6950.16,6953.38,6954.8,6936.75,293060000.0,0.0016
2017-12-29,6903.39,6952.6,6954.98,6903.39,422840000.0,-0.0067
2018-01-02,7006.9,6937.65,7006.91,6924.08,462200000.0,0.015
2018-01-03,7065.53,7017.07,7069.15,7016.7,483920000.0,0.0084
2018-01-04,7077.91,7089.5,7098.05,7072.38,493870000.0,0.0018
2018-01-05,7136.56,7105.74,7137.04,7097.08,476410000.0,0.0083
2018-01-08,7157.39,7135.38,7161.35,7124.09,497210000.0,0.0029
2018-01-09,7163.58,7174.19,7181.14,7148.3,491700000.0,0.0009
2018-01-10,7153.57,7129.83,7154.24,7111.52,457150000.0,-0.0014000000000000002
2018-01-11,7211.78,7168.73,7211.78,7163.23,456810000.0,0.008100000000000001
2018-01-12,7261.06,7208.17,7265.26,7205.18,464780000.0,0.0068000000000000005
2018-01-16,7223.69,7307.19,7330.33,7205.93,577490000.0,-0.0051
2018-01-17,7298.28,7257.77,7309.36,7229.32,518580000.00000006,0.0103
2018-01-18,7296.05,7293.65,7313.89,7276.11,463520000.0,-0.0003
2018-01-19,7336.38,7312.0,7336.38,7297.28,510980000.0,0.0055000000000000005
2018-01-22,7408.03,7338.04,7408.03,7332.81,501220000.0,0.0098
2018-01-23,7460.29,7424.95,7465.39,7423.18,472920000.0,0.0070999999999999995
2018-01-24,7415.06,7474.16,7486.32,7376.75,520520000.0,-0.0060999999999999995
2018-01-25,7411.16,7457.94,7458.53,7388.58,464670000.0,-0.0005
2018-01-26,7505.77,7448.33,7505.77,7431.22,485120000.0,0.0128
2018-01-29,7466.51,7484.47,7500.61,7455.55,486380000.0,-0.0052
2018-01-30,7402.48,7388.89,7433.65,7373.99,505850000.0,-0.0086
2018-01-31,7411.48,7443.25,7453.99,7381.12,611530000.0,0.0012
2018-02-01,7385.86,7377.17,7441.09,7362.28,538730000.0,-0.0034999999999999996
2018-02-02,7240.95,7347.59,7364.43,7238.18,618430000.0,-0.0196
2018-02-05,6967.53,7165.96,7277.36,6967.53,760520000.0,-0.0378
2018-02-06,7115.88,6837.56,7126.55,6824.82,789880000.0,0.0213
2018-02-07,7051.98,7086.2,7170.34,7051.53,579220000.0,-0.009000000000000001
2018-02-08,6777.16,7067.3,7073.99,6776.77,672310000.0,-0.039
2018-02-09,6874.49,6863.34,6917.01,6630.67,794770000.0,0.0144
2018-02-12,6981.96,6936.68,7023.62,6879.69,580700000.0,0.015600000000000001
2018-02-13,7013.51,6942.16,7025.68,6938.16,441580000.0,0.0045000000000000005
2018-02-14,7143.61,6979.24,7152.05,6977.07,545970000.0,0.018500000000000003
2018-02-15,7256.43,7200.75,7256.93,7130.39,508640000.0,0.0158
2018-02-16,7239.47,7236.52,7303.26,7226.38,515059999.99999994,-0.0023
2018-02-20,7234.31,7209.03,7295.95,7206.0,489830000.0,-0.0007000000000000001
2018-02-21,7218.23,7258.48,7338.64,7218.11,475700000.0,-0.0022
2018-02-22,7210.09,7252.47,7280.93,7194.84,465450000.0,-0.0011
2018-02-23,7337.39,7261.35,7337.83,7232.49,445460000.0,0.0177
2018-02-26,7421.46,7373.3,7421.85,7360.25,448970000.0,0.0115
2018-02-27,7330.35,7416.17,7438.09,7330.35,530419999.99999994,-0.0123
2018-02-28,7273.01,7371.41,7386.8,7273.01,603590000.0,-0.0078000000000000005
2018-03-01,7180.56,7274.75,7307.85,7117.66,593820000.0,-0.0127
2018-03-02,7257.87,7099.54,7267.19,7084.83,562030000.0,0.0108
2018-03-05,7330.7,7222.89,7350.07,7205.31,508640000.0,0.01
2018-03-06,7372.01,7366.61,7378.03,7319.68,544060000.0,0.005600000000000001
2018-03-07,7396.65,7311.73,7403.79,7311.73,548700000.0,0.0033
2018-03-08,7427.95,7422.77,7435.01,7391.5,532539999.99999994,0.0042
2018-03-09,7560.81,7475.98,7560.81,7469.03,560830000.0,0.0179
2018-03-12,7588.32,7581.04,7609.1,7563.44,537020000.0,0.0036
2018-03-13,7511.01,7627.52,7637.27,7492.98,582400000.0,-0.0102
2018-03-14,7496.81,7539.78,7544.89,7473.9,516220000.0,-0.0019
2018-03-15,7481.74,7509.24,7525.44,7463.19,488940000.0,-0.002
2018-03-16,7481.99,7504.37,7514.21,7473.68,1260000000.0,0.0
2018-03-19,7344.24,7419.2,7421.23,7285.27,574520000.0,-0.0184
2018-03-20,7364.3,7353.25,7380.74,7331.24,486460000.0,0.0027
2018-03-21,7345.28,7347.5,7415.66,7325.35,465540000.0,-0.0026
2018-03-22,7166.68,7257.55,7303.19,7164.38,559160000.0,-0.024300000000000002
2018-03-23,6992.67,7170.68,7194.31,6992.67,589290000.0,-0.024300000000000002
2018-03-26,7220.54,7125.2,7225.84,7022.34,575540000.0,0.0326
2018-03-27,7008.81,7255.47,7255.54,6963.68,567570000.0,-0.029300000000000003
2018-03-28,6949.23,6978.3,7036.09,6901.07,589910000.0,-0.0085
2018-03-29,7063.44,6984.65,7120.46,6935.78,683330000.0,0.016399999999999998
2018-04-02,6870.12,7016.17,7044.71,6805.96,586470000.0,-0.0274
2018-04-03,6941.28,6924.35,6963.71,6835.23,565720000.0,0.0104
2018-04-04,7042.11,6811.77,7059.29,6811.77,543640000.0,0.014499999999999999
2018-04-05,7076.55,7099.25,7112.38,7036.62,493980000.0,0.0049
2018-04-06,6915.11,6999.57,7066.64,6877.76,564290000.0,-0.022799999999999997
2018-04-09,6950.34,6971.44,7074.95,6944.96,494550000.0,0.0051
2018-04-10,7094.3,7060.99,7117.98,7014.88,532610000.0,0.0207
2018-04-11,7069.03,7055.0,7128.54,7055.0,407700000.0,-0.0036
2018-04-12,7140.25,7112.02,7166.0,7105.09,449390000.0,0.0101
2018-04-13,7106.65,7179.62,7183.62,7078.14,406690000.0,-0.004699999999999999
2018-04-16,7156.28,7153.87,7178.51,7115.85,426930000.0,0.006999999999999999
2018-04-17,7281.1,7215.11,7298.59,7206.55,440910000.0,0.0174
2018-04-18,7295.24,7292.38,7319.58,7259.9,431370000.0,0.0019
2018-04-19,7238.06,7258.61,7277.45,7215.18,447930000.0,-0.0078000000000000005
2018-04-20,7146.13,7220.64,7222.99,7123.49,503760000.0,-0.0127
2018-04-23,7128.6,7173.99,7195.72,7094.43,421040000.0,-0.0025
2018-04-24,7007.35,7160.77,7171.67,6961.52,512280000.0,-0.017
2018-04-25,7003.74,7009.99,7030.74,6926.98,459970000.0,-0.0005
2018-04-26,7118.68,7080.49,7143.94,7055.66,486820000.0,0.016399999999999998
2018-04-27,7119.8,7195.52,7197.15,7083.95,468930000.0,0.0002
2018-04-30,7066.27,7133.95,7169.8,7065.41,510260000.0,-0.0075
2018-05-01,7130.7,7053.65,7133.27,7036.18,461100000.0,0.0091
2018-05-02,7100.9,7138.45,7169.46,7094.72,508020000.0,-0.0042
2018-05-03,7088.15,7065.03,7112.59,6991.14,525370000.0,-0.0018
2018-05-04,7209.62,7065.67,7228.26,7057.89,490020000.0,0.0171
2018-05-07,7265.21,7241.82,7291.74,7235.76,465630000.0,0.0077
2018-05-08,7266.9,7255.34,7278.81,7224.7,501790000.0,0.0002
2018-05-09,7339.9,7281.53,7344.8,7259.05,521100000.0,0.01
2018-05-10,7404.98,7355.9,7414.15,7353.63,490340000.0,0.0089
2018-05-11,7402.88,7393.97,7417.67,7372.26,484840000.0,-0.0003
2018-05-14,7411.31,7429.45,7458.42,7401.89,489170000.0,0.0011
2018-05-15,7351.63,7361.3,7363.52,7320.97,493490000.0,-0.008100000000000001
2018-05-16,7398.3,7356.22,7413.32,7356.16,474870000.0,0.0063
2018-05-17,7382.47,7379.58,7425.39,7350.46,416150000.0,-0.0021
2018-05-18,7354.34,7364.34,7381.16,7343.97,484550000.0,-0.0038
2018-05-21,7394.04,7406.34,7431.83,7368.2,443540000.0,0.0054
2018-05-22,7378.45,7420.85,7432.53,7370.33,434480000.0,-0.0021
2018-05-23,7425.95,7335.03,7426.78,7334.61,445080000.0,0.0064
2018-05-24,7424.43,7421.99,7435.38,7357.5,428960000.0,-0.0002
2018-05-25,7433.85,7422.2,7452.85,7415.58,386020000.0,0.0013
2018-05-29,7396.59,7398.51,7435.13,7354.29,479260000.0,-0.005
2018-05-30,7462.45,7428.41,7473.81,7423.67,487100000.0,0.0089
2018-05-31,7442.12,7455.58,7492.42,7431.41,724940000.0,-0.0027
2018-06-01,7554.33,7487.66,7557.38,7487.23,523740000.0,0.0151
2018-06-04,7606.46,7570.08,7607.17,7561.2,527780000.0,0.0069
2018-06-05,7637.86,7621.36,7644.48,7602.38,480100000.0,0.0040999999999999995
2018-06-06,7689.24,7652.81,7691.65,7622.31,502980000.0,0.0067
2018-06-07,7635.07,7697.41,7697.41,7597.66,505790000.0,-0.006999999999999999
2018-06-08,7645.51,7607.73,7653.57,7595.14,467610000.0,0.0014000000000000002
2018-06-11,7659.93,7647.23,7677.29,7642.87,451370000.0,0.0019
2018-06-12,7703.79,7673.87,7708.25,7669.53,474860000.0,0.005699999999999999
2018-06-13,7695.7,7713.9,7748.96,7686.65,552680000.0,-0.0011
2018-06-14,7761.04,7723.53,7768.6,7723.53,532090000.00000006,0.0085
2018-06-15,7746.38,7725.03,7755.72,7704.34,1220000000.0,-0.0019
2018-06-18,7747.02,7692.96,7749.36,7676.83,522210000.00000006,0.0001
2018-06-19,7725.59,7658.47,7727.41,7635.73,577300000.0,-0.0028000000000000004
2018-06-20,7781.52,7764.15,7806.6,7755.48,513780000.0,0.0072
2018-06-21,7712.95,7800.3,7803.45,7699.19,549360000.0,-0.0088
2018-06-22,7692.82,7739.69,7739.71,7679.12,1670000000.0,-0.0026
2018-06-25,7532.01,7631.12,7639.73,7477.73,595360000.0,-0.0209
2018-06-26,7561.63,7553.74,7597.49,7527.0,496220000.0,0.0039000000000000003
2018-06-27,7445.09,7586.33,7610.67,7444.17,537350000.0,-0.0154
2018-06-28,7503.68,7438.11,7526.07,7419.56,512330000.00000006,0.0079
2018-06-29,7510.3,7544.13,7573.59,7502.95,634630000.0,0.0009
2018-07-02,7567.69,7451.9,7568.1,7443.1,447150000.0,0.0076
2018-07-03,7502.67,7593.63,7594.33,7498.5,298410000.0,-0.0086
2018-07-05,7586.43,7550.65,7589.19,7511.43,471530000.0,0.011200000000000002
2018-07-06,7688.39,7595.93,7695.81,7588.65,431500000.0,0.0134
2018-07-09,7756.2,7731.74,7757.28,7702.06,453760000.0,0.0088
2018-07-10,7759.2,7770.63,7777.48,7731.98,419190000.0,0.0004
2018-07-11,7716.61,7698.51,7748.16,7696.58,420720000.0,-0.0055000000000000005
2018-07-12,7823.92,7752.71,7825.67,7746.76,453330000.0,0.0139
2018-07-13,7825.98,7827.62,7843.52,7803.34,413130000.0,0.0003
2018-07-16,7805.72,7831.74,7838.82,7791.98,429290000.0,-0.0026
2018-07-17,7855.12,7751.98,7867.15,7749.6,406400000.0,0.0063
2018-07-18,7854.44,7859.43,7863.77,7822.83,437890000.0,-0.0001
2018-07-19,7825.3,7829.8,7849.85,7811.15,434390000.0,-0.0037
2018-07-20,7820.2,7843.08,7860.25,7815.86,464630000.0,-0.0007000000000000001
2018-07-23,7841.87,7806.93,7846.76,7776.55,395310000.0,0.0028000000000000004
2018-07-24,7840.77,7914.35,7928.79,7814.33,470760000.0,-0.0001
2018-07-25,7932.24,7839.09,7933.31,7838.76,465420000.0,0.011699999999999999
2018-07-26,7852.19,7848.04,7881.3,7834.08,521679999.99999994,-0.0101
2018-07-27,7737.42,7889.75,7889.75,7698.96,520000000.0,-0.0146
2018-07-30,7630.0,7735.27,7740.26,7604.24,503870000.0,-0.0139
2018-07-31,7671.79,7654.59,7709.49,7614.84,566030000.0,0.0055000000000000005
2018-08-01,7707.29,7701.82,7732.68,7670.71,531480000.0,0.0046
2018-08-02,7802.69,7659.52,7808.85,7659.52,491310000.0,0.0124
2018-08-03,7812.02,7819.23,7824.06,7783.3,477350000.0,0.0012
2018-08-06,7859.68,7809.54,7859.68,7801.88,493690000.0,0.0060999999999999995
2018-08-07,7883.66,7878.62,7898.2,7868.65,514390000.0,0.0031
2018-08-08,7888.33,7880.0,7901.69,7864.46,474700000.0,0.0006
2018-08-09,7891.78,7886.52,7923.35,7881.06,451620000.0,0.0004
2018-08-10,7839.11,7834.71,7866.19,7818.37,485570000.0,-0.0067
2018-08-13,7819.71,7848.0,7888.66,7814.27,433650000.0,-0.0025
2018-08-14,7870.89,7847.88,7878.23,7815.5,451620000.0,0.006500000000000001
2018-08-15,7774.12,7810.02,7832.66,7732.69,535190000.00000006,-0.0123
2018-08-16,7806.52,7826.95,7849.67,7795.74,468960000.0,0.0042
2018-08-17,7816.33,7786.64,7830.78,7752.68,481160000.0,0.0013
2018-08-20,7821.01,7834.37,7837.14,7787.9,411860000.0,0.0006
2018-08-21,7859.17,7840.09,7897.68,7836.79,427060000.0,0.0049
2018-08-22,7889.1,7844.04,7897.63,7840.84,383820000.0,0.0038
2018-08-23,7878.46,7886.47,7926.32,7866.53,428230000.0,-0.0013
2018-08-24,7945.98,7907.81,7949.71,7907.1,437250000.0,0.0086
2018-08-27,8017.9,7989.64,8024.94,7976.6,511440000.0,0.0091
2018-08-28,8030.04,8039.01,8046.31,8009.59,453270000.0,0.0015
2018-08-29,8109.69,8044.34,8113.56,8042.1,428410000.0,0.009899999999999999
2018-08-30,8088.36,8094.2,8133.3,8069.57,441390000.0,-0.0026
2018-08-31,8109.54,8079.31,8119.82,8079.31,487910000.0,0.0026
2018-09-04,8091.25,8087.95,8104.07,8042.14,516559999.99999994,-0.0023
2018-09-05,7995.17,8073.53,8077.84,7962.35,608420000.0,-0.011899999999999999
2018-09-06,7922.73,7998.27,8001.97,7885.49,539130000.0,-0.0091
2018-09-07,7902.54,7878.79,7962.53,7873.93,498040000.0,-0.0025
2018-09-10,7924.16,7939.57,7945.03,7890.39,477690000.0,0.0027
2018-09-11,7972.47,7894.87,7986.32,7880.93,500450000.0,0.0060999999999999995
2018-09-12,7954.23,7958.87,7965.39,7884.05,536240000.0,-0.0023
2018-09-13,8013.71,7999.93,8037.51,7989.85,522070000.00000006,0.0075
2018-09-14,8010.04,8026.16,8040.83,7979.78,487340000.0,-0.0005
2018-09-17,7895.79,7992.21,8002.78,7890.07,565450000.0,-0.0143
2018-09-18,7956.11,7903.57,7986.1,7901.01,521299999.99999994,0.0076
2018-09-19,7950.04,7962.55,7976.12,7917.73,494990000.0,-0.0008
2018-09-20,8028.23,7993.53,8039.06,7986.4,534960000.00000006,0.0098
2018-09-21,7986.95,8041.69,8057.26,7979.67,1610000000.0,-0.0051
2018-09-24,7993.25,7939.38,7997.9,7912.47,584170000.0,0.0008
2018-09-25,8007.47,8001.59,8014.12,7979.29,541530000.0,0.0018
2018-09-26,7990.37,8011.68,8067.03,7982.77,522530000.0,-0.0021
2018-09-27,8041.97,8021.22,8071.56,8017.91,484630000.0,0.006500000000000001
2018-09-28,8046.35,8024.5,8065.06,8015.86,603130000.0,0.0005
2018-10-01,8037.3,8091.5,8107.38,8019.77,543430000.0,-0.0011
2018-10-02,7999.55,8024.48,8054.15,7983.99,559020000.0,-0.004699999999999999
2018-10-03,8025.09,8034.65,8053.93,8012.03,693990000.0,0.0032
2018-10-04,7879.51,7993.33,7997.17,7833.16,764990000.0,-0.0181
2018-10-05,7788.45,7874.76,7902.67,7715.97,624600000.0,-0.0116
2018-10-08,7735.95,7747.1,7797.32,7654.84,551100000.0,-0.0067
2018-10-09,7738.02,7728.51,7799.75,7718.95,562090000.0,0.0003
2018-10-10,7422.05,7694.08,7701.2,7420.56,758010000.0,-0.0408
2018-10-11,7329.06,7388.07,7493.21,7274.04,760280000.0,-0.0125
2018-10-12,7496.89,7507.84,7516.69,7368.33,655730000.0,0.0229
2018-10-15,7430.74,7473.33,7500.93,7400.07,515720000.0,-0.0088
2018-10-16,7645.49,7501.78,7658.14,7493.44,604950000.0,0.028900000000000002
2018-10-17,7642.7,7669.26,7670.49,7563.09,546260000.0,-0.0004
2018-10-18,7485.14,7616.47,7616.86,7452.46,591760000.0,-0.0206
2018-10-19,7449.03,7530.15,7582.89,7428.3,633900000.0,-0.0048
2018-10-22,7468.63,7486.74,7520.53,7424.74,546420000.0,0.0026
2018-10-23,7437.54,7328.55,7472.58,7260.13,666070000.0,-0.0042
